0.0,2.30294728537,0.0,0.0,0.0,0.0,4.77656973862,0.0,0.0,0.0,7.09804130905,3.03549612451,2.05923734204,0.0,3.34868837864,1.92991918766,5.10263477598,0.0,0.0,9.59697177506,0.0,0.0,0.0,0.0,6.54768565324,0.0,0.0,0.0,0.0,3.38367348497,6.17221695227,3.07688847536,0.0,0.0,0.0,0.0,0.0,0.0,8.74433085393,0.0,8.01805161009,0.0,0.0,1.32223956302,6.6758989155,0.0,4.55277352726,0.0,0.0,0.0,6.86935765235,14.1979719046,0.0,8.15259074957,1.18644161755,0.0,0.0,0.0,3.54205686904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29762194114,0.0,0.736981564331,0.0,0.0,0.0,6.31852593575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9752757024,0.0,0.0,0.0,9.2599221995,0.0,0.0,2.38530335316,0.0,3.50959448398,0.0,0.0,0.0#9#2#a9_s2_e2
0.0,11.793603307,0.0,0.0,0.0,0.0,2.12340289986,0.458943993026,0.0,0.0,5.60399902489,6.17763528305,2.23756051087,0.0,6.79182014887,0.0,6.6006240364,0.0,2.2265743193,11.9139378279,0.0,0.0,0.0,0.0,2.07388032696,0.0,0.0,0.0,0.0,8.63522127989,0.0,9.36288857493,0.0,0.0,0.0,0.0,0.0,0.0,4.48364650143,0.0,3.59924039816,0.0,0.0,2.61476309398,6.98885401153,0.0,0.0,0.963842118848,0.0,0.0,12.5241711107,16.4207891003,0.0,9.71481732062,2.23186158493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.83497379874,0.0,0.0,0.0,0.0,0.0,0.0330161285382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2822252705,0.0,0.0,4.85273726133,4.90054561165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0#9#2#a9_s2_e3
0.0,10.1193962812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8729481433,12.4060120499,0.0,0.0,0.0,0.0,9.72543288764,0.0,2.32521990842,14.2348230715,0.0,4.8244894956,0.0,0.0,3.36599115945,0.0,0.0,0.0,0.0,7.75305483712,0.0,10.347124636,0.0,0.0,0.0,0.0,0.0,0.0,9.19224668751,0.0,10.2743052565,0.0,4.27762282543,4.73565657265,7.90534756058,0.0,0.0,0.0,0.0,0.0,7.03630219215,19.2423531061,0.0,12.2104950296,5.05073553077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42362067404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6108319317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1442510183,0.0,0.0,0.0,4.54511698076,0.0,0.0,2.74551770942,0.0,0.0,0.0,0.0,0.0#9#2#a9_s2_e1
0.0,0.0,0.0,0.0,12.9407703134,0.0,0.79853379938,0.0,11.7213020866,0.0,0.0,0.497617224206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95656382163,0.0,12.638974255,0.0,0.0,0.0,0.0,0.0,0.0,9.42819052236,0.0,8.70839846199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94139660575,9.5404712485,0.0,0.0,0.0,0.0,0.0,0.0,14.2750402036,0.0,0.0,0.0,0.0,13.2570378663,1.73375547897,13.2625149824,15.6304964093,0.0,0.0,10.9694509127,0.0,0.0,0.0,0.460223042738,2.14068649902,8.75540083559,12.65020447,0.0,9.27819612735,0.0,0.0,0.0,8.29195595062,4.59749914303,0.0,0.0,0.0,0.0,12.1205988071,0.0,6.33307124581,0.0,8.07914165488,0.0,10.703814784,0.0,0.0,4.32683052573,0.0,0.726753861747,0.0,0.0,0.0,5.76075240318,0.0,3.80970185727#26#2#a26_s2_e1
0.0,0.0,0.0,0.0,0.0,0.0,3.15874959017,0.0,0.0,0.0,8.97953914219,0.108768483731,2.34392605325,0.0,6.74573652516,4.88808625773,0.0,0.0,4.51617172733,6.2857321271,0.0,0.0,0.0,0.0,0.820352438055,0.0,6.77098291029,0.0,0.0,5.6444851664,3.13621735151,2.71146168247,0.0,0.0,0.0,0.0,0.0,0.0,10.5717522713,0.0,0.0,0.0,0.0,0.0,4.43732878774,0.0,6.30182329354,0.0,0.0,0.0,5.1824310771,16.0584401457,0.0,0.0,0.0,0.0,4.02171268324,0.0,0.0,0.0,0.0,0.0,0.0,0.245147967445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5006067461,0.0,0.0,0.0,10.6810494405,0.0,0.0,0.0,0.0,3.66002503485,0.0,0.0,0.0#9#2#a9_s2_e4
0.0,24.4196512576,0.0,18.2908381051,0.0,5.25552848773,6.15660797603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4417446408,0.0,0.0,1.02944460528,0.0,0.0,0.0,0.0,15.3621213358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0077421093,0.0,0.0,0.0,0.0,5.70868439684,0.0,6.20946535919,0.0,0.0,27.1092253775,0.0,18.2247354102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09262127751,0.0,0.0,0.0,0.0,0.0,6.21010930831,0.0,21.8506197761,21.194124236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4625013648,0.0,20.6400542161,0.0,0.0,0.0,0.0,0.0,0.0,29.7088533824,0.0,0.0,0.0,0.0,49.7348446434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.2911044421,0.0,2.17886618465#7#7#a7_s7_e3
0.0,6.09455321342,0.0,0.0,0.0,6.74124984962,16.0834443501,0.0,0.0,15.880823742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9356622094,0.0,0.0,0.0,2.50715040319,0.0,5.00193549991,0.0,5.20981592423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2227874811,0.0,0.0,0.0,0.0,7.42759528323,0.0,10.5410463361,0.0,0.0,1.43816694761,7.87130728505,0.0,0.0,0.0,0.0,0.0,0.0,2.29819928522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56233908943,0.0,26.842751992,0.0,0.0,0.0,0.0,0.0,0.0,8.87788383163,0.0,0.0,0.0,12.7839241425,7.8748461283,4.6192042766,0.0,0.0,14.283456534,0.0,0.824368313914,0.0,15.4680771656,0.0,0.0,0.0,0.0,16.5920770829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.66323358336,12.4979217891,3.89573403085,0.0#7#7#a7_s7_e2
0.0,11.1922070984,0.0,3.3767065217,0.0,6.1693547428,9.39455181819,0.0,0.0,20.411130252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2466069849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4902951773,0.0,0.0,0.0,0.0,6.73262809868,0.0,0.0,0.0,15.2740266412,0.0,0.0,0.0,0.0,10.2691176774,0.0,1.7930736518,0.0,0.0,4.79281252659,3.34207439139,0.0,0.0,0.0,0.0,0.0,0.0,5.25471032527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38260067506,5.45869205895,0.0,22.8138264182,0.0,0.0,0.0,0.0,0.0,7.32600441914,11.1936238742,0.0,0.0,0.0,0.0,0.830981821738,12.7138284844,0.0,0.0,15.1209050333,0.0,0.0,0.0,19.9989297021,1.97683607249,0.0,0.0,0.0,18.8502855664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.67817265412,13.4384588214,0.0,0.0#7#7#a7_s7_e1
5.49992236467,3.83373372657,0.0,0.0,0.0,3.04874433784,17.4420652818,0.0,0.0,21.2436335048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4059337801,0.0,0.0,0.0,2.46445478015,0.0,7.99765069713,0.0,5.60414914554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60948059953,17.4240626117,0.0,0.0,0.0,0.0,10.7743747594,0.0,11.0346601993,0.0,0.0,0.0,1.28750091496,0.0,0.0,0.0,0.0,0.0,0.0,6.39153546635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273878443898,6.78701766574,0.0,21.1954704851,0.0,0.0,0.0,0.0,0.0,0.0,7.11619371121,0.0,0.0,0.0,7.78368201544,5.82955561831,0.909355394599,0.0,0.0,12.9055537235,0.0,1.69123625081,0.0,11.671819127,0.0,0.0,0.0,0.0,15.1098818118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55367162579,10.0326754588,0.0,0.0#7#7#a7_s7_e4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3650201652,0.0,0.0,0.0,0.0,12.3616773228,0.0,0.0,0.0,19.1339585421,0.0,4.17243159706,0.201109837496,0.0,0.0,28.2784501079,16.2798680066,0.0,0.0,0.0,0.0,0.0,11.2792279956,0.0,18.3166703606,0.0,0.0,5.95375743806,0.0,0.0,0.0,0.0,0.0,0.0,3.47558182197,0.0,19.437643506,0.0,0.0,0.0,34.2542737096,20.2046638148,0.0,11.7199494233,0.0,0.0,23.828502143,0.0,2.62208259203,0.0,1.69023301155,0.0,0.0,16.271947767,8.19513479392,0.0,0.0,0.0,7.6101701212,0.0,20.588328434,17.2723178113,0.0,0.0,0.0,0.0,13.7892018931,13.9247804387,0.0,0.0,13.1600085066,0.0,0.0,10.0289824313,0.0,0.0,0.0,6.52555541878,25.9366961616,0.0,0.0,0.0,0.0,0.0,0.0,16.1878170776,3.44589008285,0.0,7.09720905204,0.0,0.0,0.0,0.0#14#6#a14_s6_e3
