0.1,0.485714285714,0.5,0.271428571429,0.142857142857,0.528571428571,0.257142857143,0.957142857143,0.242857142857,0.871428571429,0.3,0.485714285714,0.542857142857,0.971428571429,0.314285714286,0.528571428571,0.314285714286,0.557142857143,0.528571428571,0.0857142857143#9#2#a9_s2_e2
0.845070422535,0.535211267606,0.535211267606,0.281690140845,0.0985915492958,0.56338028169,0.323943661972,0.943661971831,0.225352112676,0.87323943662,0.366197183099,0.535211267606,0.591549295775,0.0140845070423,0.366197183099,0.549295774648,0.366197183099,0.577464788732,0.549295774648,0.0422535211268#9#2#a9_s2_e3
0.223684210526,0.473684210526,0.513157894737,0.289473684211,0.368421052632,0.539473684211,0.315789473684,0.960526315789,0.25,0.881578947368,0.342105263158,0.526315789474,0.223684210526,0.0394736842105,0.342105263158,0.526315789474,0.342105263158,0.539473684211,0.210526315789,0.894736842105#9#2#a9_s2_e1
0.367647058824,0.0294117647059,0.911764705882,0.235294117647,0.382352941176,0.602941176471,0.0,0.485294117647,0.294117647059,0.382352941176,0.397058823529,0.0588235294118,0.455882352941,0.0294117647059,0.279411764706,0.397058823529,0.25,0.808823529412,0.264705882353,0.0294117647059#26#2#a26_s2_e1
0.307692307692,0.507692307692,0.507692307692,0.323076923077,0.153846153846,0.538461538462,0.338461538462,0.0769230769231,0.261538461538,0.830769230769,0.353846153846,0.507692307692,0.261538461538,0.969230769231,0.384615384615,0.507692307692,0.353846153846,0.523076923077,0.476923076923,0.861538461538#9#2#a9_s2_e4
0.4125,0.675,0.2,0.7,0.125,0.5875,0.7125,0.7625,0.4125,0.8375,0.8125,0.5125,0.6625,0.075,0.725,0.5125,0.7,0.7875,0.6875,0.0#7#7#a7_s7_e3
0.397260273973,0.72602739726,0.452054794521,0.876712328767,0.945205479452,0.684931506849,0.808219178082,0.287671232877,0.41095890411,0.0958904109589,0.849315068493,0.424657534247,0.684931506849,0.821917808219,0.219178082192,0.41095890411,0.931506849315,0.219178082192,0.712328767123,0.972602739726#7#7#a7_s7_e2
0.439393939394,0.19696969697,0.5,0.818181818182,0.136363636364,0.575757575758,0.393939393939,0.833333333333,0.439393939394,0.969696969697,0.242424242424,0.469696969697,0.69696969697,0.0151515151515,0.242424242424,0.439393939394,0.833333333333,0.272727272727,0.69696969697,0.030303030303#7#7#a7_s7_e1
0.528571428571,0.785714285714,0.728571428571,0.0142857142857,0.1,0.728571428571,0.5,0.542857142857,0.528571428571,0.957142857143,0.157142857143,0.557142857143,0.771428571429,0.985714285714,0.157142857143,0.528571428571,0.0714285714286,0.485714285714,0.771428571429,0.857142857143#7#7#a7_s7_e4
0.792207792208,0.480519480519,0.571428571429,0.441558441558,0.792207792208,0.467532467532,0.714285714286,0.298701298701,0.467532467532,0.766233766234,0.571428571429,0.480519480519,0.662337662338,0.909090909091,0.220779220779,0.480519480519,0.220779220779,0.571428571429,0.467532467532,0.909090909091#14#6#a14_s6_e3
0.458333333333,0.333333333333,0.319444444444,0.458333333333,0.0972222222222,0.291666666667,0.458333333333,0.902777777778,0.5,0.777777777778,0.458333333333,0.291666666667,0.263888888889,0.125,0.430555555556,0.277777777778,0.430555555556,0.277777777778,0.652777777778,0.111111111111#10#1#a10_s1_e4
