0.0735976065819,0.0676536920249,0.020728463204,0.0284244902893,0.00451274922958,0.011254189449,0.0159835807636,0.00418781363621,0.0407632703287,0.12624152292#9#2#a9_s2_e2
0.0446959211919,0.0356060939251,0.0140172078044,0.0794111470331,0.062893442723,0.0512365454301,0.09138673196,0.0471681320382,0.0630163903508,0.0837241861064#9#2#a9_s2_e3
0.0546496609622,0.0624879682722,0.0212154310748,0.0408858166537,0.0505484618189,0.011520081229,0.0757270077503,0.0294840889077,0.0426379777162,0.0679629883752#9#2#a9_s2_e1
0.0722932651321,0.0705727286257,0.0214239213249,0.0413307774478,0.0930652657781,0.130329824742,0.083807741674,0.0157288981394,0.0501484901005,0.0170343842518#26#2#a26_s2_e1
0.0182363977486,0.0227593184039,0.0133888588272,0.0341776070302,0.0538418543934,0.00614676376393,0.00670557561139,0.0383725720069,0.0733171327973,0.103262296339#9#2#a9_s2_e4
0.0447463768116,0.0340433636101,0.0233534700027,0.0130272307259,0.0664785183463,0.0583839407193,0.0336643005341,0.0955185672999,0.0229074310846,0.0692335865606#7#7#a7_s7_e3
0.0149711804776,0.050828439887,0.0189560613448,0.00150317681808,0.0977774382953,0.0579369392031,0.038000255524,0.108621134748,0.0796003268456,0.0973914081613#7#7#a7_s7_e2
0.0694192925269,0.0817127867726,0.149357586889,0.0204772908208,0.153667924951,0.0659000886163,0.0290560348823,0.00202778957964,0.0880673597181,0.05603573691#7#7#a7_s7_e1
0.04697256386,0.023602771419,0.00815224788769,0.0332132430902,0.0642459610629,0.0279456590644,0.0306032838851,0.0594721040788,0.0137297335348,0.0152525963304#7#7#a7_s7_e4
0.0567924139353,0.0916361232415,0.00129659984366,0.0325496639071,0.0790111408301,0.00869129441634,0.0354703124369,0.0345704117303,0.0422650712357,0.00730183501998#14#6#a14_s6_e3
0.0145173453997,0.0797072580179,0.0995051765297,0.0556855672367,0.132024929622,0.0690363883382,0.0357803330056,0.0576867850086,0.0755825233167,0.127209505376#10#1#a10_s1_e4
0.055291005291,0.0999296467132,0.0256047125829,0.0239065523356,0.0825487411633,0.047856837593,0.176608802734,0.0331632442236,0.183513830466,0.209905615458#18#3#a18_s3_e3
0.0353247082699,0.0798627969505,0.0596014446568,0.0704560103197,0.132240290056,0.124884788792,0.00471845418204,0.0767938943066,0.141009940561,0.0172040357274#10#1#a10_s1_e2
0.013631807551,0.0540858506669,0.0777172321528,0.0306811953823,0.157953799573,0.0865802088657,0.0159020488899,0.0620076909819,0.0843816364973,0.0805341490418#10#1#a10_s1_e3
0.00388571428571,0.0974987869883,0.0198961246742,0.0307545889789,0.0556005025317,0.104011347404,0.0113940862884,0.0412248364185,0.148946589343,0.00215272647705#10#1#a10_s1_e1
0.0419913419913,0.161369428322,0.0907863207371,0.182932057146,0.150580397272,0.0285736270896,0.127307343297,0.0870135877576,0.036122368839,0.182917740798#20#6#a20_s6_e4
0.0899807994414,0.04808271334,0.0357454510281,0.0430549447451,0.0893437837188,0.178686052905,0.104698119099,0.0314854496848,0.0586993971012,0.0121608547596#26#2#a26_s2_e2
0.0183541750706,0.198873901192,0.0823605629333,0.209474693919,0.159874315039,0.0774852385159,0.150742590169,0.0930676870712,0.0362137617957,0.214329908208#20#6#a20_s6_e2
